num_pairs,star,name,ra,dec,culture
1,69415,阳门,14.212785,-27.261186,chinese_medieval
1,108991,盖屋,22.079839,-0.906343,chinese_medieval
1,21683,附耳(附毕宿),4.6545830000000015,15.917977,chinese_medieval
1,15696,天阿,3.36997,27.607553000000006,chinese_medieval
1,65323,平道,13.388582,-4.924427,chinese_medieval
1,65474,角宿,13.419883,-11.161322,chinese_medieval
1,80179,列肆,16.367875,1.029039,chinese_medieval
1,13879,积尸(胃宿),2.979352,39.662728,chinese_medieval
1,18453,积水(胃宿),3.94347,50.695381,chinese_medieval
1,84345,帝座,17.244127,14.390332999999998,chinese_medieval
1,19038,月,4.078253,22.081926,chinese_medieval
1,69673,大角,14.261029999999998,19.18241,chinese_medieval
1,86032,候,17.582241,12.560035,chinese_medieval
1,88886,屠肆,18.14597,20.814557,chinese_medieval
1,17886,天谗,3.825748,33.091382,chinese_medieval
1,88899,帛度,18.148018,20.045233,chinese_medieval
1,88765,宗,18.121767,8.733867,chinese_medieval
1,86742,宗正,17.724543,4.567303,chinese_medieval
1,66936,天田(角宿),13.717698,3.537903,chinese_medieval
1,64238,进贤,13.165831,-5.53901,chinese_medieval
1,2599,策,0.5499970000000001,62.931783,chinese_medieval
1,6686,附路,1.430216,60.235283,chinese_medieval
1,66015,天门,13.534114,-18.72888,chinese_medieval
1,8796,军南门,1.884696,29.578829,chinese_medieval
1,87261,傅说,17.830965,-37.043304,chinese_medieval
1,66400,平,13.61346,-26.495198,chinese_medieval
1,64004,南门,13.11518,-49.906246,chinese_medieval
1,1465,土公,0.304791,11.206214,chinese_medieval
1,1067,壁宿,0.220598,15.183596,chinese_medieval
1,111188,天纲,22.52509,-32.346073,chinese_medieval
1,113368,北落师门,22.960838,-29.622236,chinese_medieval
1,112447,土公吏,22.778216,12.172888,chinese_medieval
1,115250,离宫(附室宿),23.343956,23.740337,chinese_medieval
1,112748,离宫(附室宿),22.833385,24.601579,chinese_medieval
1,112051,离宫(附室宿),22.695947,29.307641,chinese_medieval
1,102978,十二国(赵),20.863692,-26.919133,chinese_medieval
