star,name,ra,dec,culture,total_culture_names
26563,Mizan Batil III,5.648079,-7.212828999999998,western,876
22833,Manica,4.913027,11.426006,western,876
25281,Saif al Jabbar,5.407949,-2.397146,western,876
26220,Trapezium,5.587728,-5.387315,western,876
26235,Mizan Batil II,5.589695,-5.41606,western,876
22667,Al Kumm I,4.875545,14.250642,western,876
22957,Al Kumm II,4.939521,13.514466,western,876
22845,Al Taj IV,4.914924,10.150833,western,876
22509,Al Taj I,4.843534,8.900176,western,876
22549,Al Taj II,4.853434,5.605104,western,876
22797,Al Taj III,4.904193,2.440672,western,876
23123,Al Taj V,4.975806,1.714016,western,876
26176,Heka,5.580344,9.489579,western,876
26221,Becklin's Star,5.587907,-5.389696,western,876
100751,Peacock,20.427459,-56.73509,western,876
113963,Markab,23.079348,15.205264,western,876
113963,Yed Alpheras,23.079348,15.205264,western,876
113963,Marchab,23.079348,15.205264,western,876
113881,Scheat,23.062901,28.082789,western,876
113881,Seat Alpheras,23.062901,28.082789,western,876
1067,Algenib,0.220598,15.183596,western,876
107315,Enif,21.736433,9.875011,western,876
107315,Os Pegasi,21.736433,9.875011,western,876
107315,Fom,21.736433,9.875011,western,876
107315,Fumalfaras,21.736433,9.875011,western,876
112029,Homam,22.691033,10.831364,western,876
112158,Matar,22.716704,30.221245,western,876
109427,Biham,22.169996,6.197865,western,876
112748,Sadalbari,22.833385,24.601579,western,876
112748,Sa'd al Bari',22.833385,24.601579,western,876
115250,Salm,23.343956,23.740337,western,876
115250,Al Karab,23.343956,23.740337,western,876
115250,Salma,23.343956,23.740337,western,876
113357,Helvetios,22.95777,20.768832,western,876
112440,Sadalnazi,22.775521,23.565654,western,876
109068,Fum al Faras,22.094653,5.05853,western,876
112447,Suudalnujum,22.778216,12.172888,western,876
112051,Sadalmatar,22.695947,29.307641,western,876
115623,Alkarab,23.422993,23.404101,western,876
15863,Mirfak,3.405378,49.86118,western,876
15863,Algenib,3.405378,49.86118,western,876
15863,Marfak,3.405378,49.86118,western,876
15863,Alchemb,3.405378,49.86118,western,876
14576,Algol,3.136148,40.955648,western,876
14576,Gorgonea Prima,3.136148,40.955648,western,876
14576,Gorgona,3.136148,40.955648,western,876
18614,Menkib,3.98275,35.791033,western,876
17448,Atik,3.738648,32.288248,western,876
17448,Ati,3.738648,32.288248,western,876
17448,Alatik,3.738648,32.288248,western,876
18246,Atik,3.9022,31.883635,western,876
13879,Gorgonea Secunda,2.979352,39.662728,western,876
14354,Gorgonea Tertia,3.0862700000000003,38.840274,western,876
14817,Gorgonea Quarta,3.1881630000000003,39.611582,western,876
13268,Miram,2.844945,55.895496,western,876
14668,Misam,3.158258,44.857544,western,876
10729,Misam al Thurayya I,2.301275,57.516321,western,876
22365,Bidelman's Peculiar Star,4.814819,43.275585,western,876
2081,Ankaa,0.4380560000000001,-42.305981,western,876
2081,Nair al Zaurak,0.4380560000000001,-42.305981,western,876
5165,Alrial III,1.101407,-46.718414,western,876
6867,Alrial V,1.472759,-43.318234,western,876
2071,Alrial I,0.4366600000000001,-51.639131,western,876
3245,Alrial II,0.688766,-46.085007,western,876
5862,Alrial IV,1.253043,-45.531664,western,876
5348,Wurren,1.139742,-55.24576,western,876
24186,Kapteyn's Star,5.1941690000000005,-45.018417,western,876
9487,Alrescha,2.034117,2.763759,western,876
9487,Al Rescha,2.034117,2.763759,western,876
9487,Alrischa,2.034117,2.763759,western,876
3829,van Maanen's Star,0.819416,5.38861,western,876
3829,van Maanen 2,0.819416,5.38861,western,876
8198,Torcular,1.756564,9.157736,western,876
8198,Torcularis Septentrionalis,1.756564,9.157736,western,876
7097,Alpherg,1.524725,15.345823,western,876
7097,Kullat Nunu,1.524725,15.345823,western,876
113889,Fumalsamakah,23.064615,3.820045,western,876
113889,Fum al Samakah,23.064615,3.820045,western,876
3786,Kuton I,0.811373,7.585078999999999,western,876
5737,Revati,1.228857,7.575353999999999,western,876
5737,Kuton II,1.228857,7.575353999999999,western,876
5743,Kuton III,1.22924,7.578261,western,876
113368,Fomalhaut,22.960838,-29.622236,western,876
113368,Thalim,22.960838,-29.622236,western,876
113368,Os Piscis Meridiani,22.960838,-29.622236,western,876
113368,Os Piscis Notii,22.960838,-29.622236,western,876
111188,Fum al Hui,22.52509,-32.346073,western,876
39429,Naos,8.059737,-40.003148,western,876
39429,Suhail Hadar,8.059737,-40.003148,western,876
39757,Tureis,8.125736999999999,-24.304324,western,876
35488,Bernes 135,7.324517,-44.586468,western,876
38170,Azmidi,7.821571,-24.859786,western,876
38170,Asmidiske,7.821571,-24.859786,western,876
96757,Sham,19.668275,18.01389,western,876
95347,Rukbat,19.398103,-40.61594,western,876
95347,Alrami,19.398103,-40.61594,western,876
95241,Arkab Prior,19.377303,-44.458965,western,876
95241,Arkab,19.377303,-44.458965,western,876
95294,Arkab Posterior,19.386976,-44.799778,western,876
88635,Alnasl,18.096803,-30.424091,western,876
88635,Nushaba,18.096803,-30.424091,western,876
88635,Al Nasl,18.096803,-30.424091,western,876
88635,Nash,18.096803,-30.424091,western,876
88635,El Nasl,18.096803,-30.424091,western,876
89931,Kaus Media,18.3499,-29.828103,western,876
89931,Kaus Meridionalis,18.3499,-29.828103,western,876
89931,Media,18.3499,-29.828103,western,876
90185,Kaus Australis,18.402868,-34.384615999999994,western,876
93506,Ascella,19.043532,-29.880105,western,876
90496,Kaus Borealis,18.466179,-25.4217,western,876
90496,Al Thalimain,18.466179,-25.4217,western,876
92855,Nunki,18.92109,-26.296721999999995,western,876
92855,Sadira,18.92109,-26.296721999999995,western,876
89341,Polis,18.229392,-21.058834,western,876
89341,Al Thalimain,18.229392,-21.058834,western,876
89341,Alnam,18.229392,-21.058834,western,876
94141,Albaldah,19.162731,-21.023615,western,876
94141,Al Baldah,19.162731,-21.023615,western,876
98066,Terebellum,19.930651,-26.299506,western,876
98066,Terebellum I,19.930651,-26.299506,western,876
98162,Terebellum II,19.94912,-27.169899,western,876
98353,Terebellum III,19.982555,-26.195767,western,876
98688,Terebellum IV,20.044299,-27.709845,western,876
89642,Hamalwarid,18.293793,-36.761686,western,876
89642,Arkab,18.293793,-36.761686,western,876
92761,Ainalrami,18.902827,-22.744834,western,876
92761,Ain al Rami I,18.902827,-22.744834,western,876
92845,Ain al Rami II,18.918649,-22.671328,western,876
93864,Namalsadirah II,19.11567,-27.670423,western,876
92041,Namalsadirah I,18.76094,-26.990778,western,876
95477,Namalsadirah III,19.421247,-24.508575,western,876
95503,Namalsadirah IV,19.424906,-23.962457,western,876
94643,Al Kiladah,19.259007,-25.256682,western,876
80763,Antares,16.490128,-26.432002,western,876
80763,Cor Scorpii,16.490128,-26.432002,western,876
80763,Vespertilio,16.490128,-26.432002,western,876
80763,Kalb al Akrab,16.490128,-26.432002,western,876
78820,Acrab,16.09062,-19.805453,western,876
78820,Graffias,16.09062,-19.805453,western,876
78820,Akrab,16.09062,-19.805453,western,876
78401,Dschubba,16.005557,-22.62171,western,876
78401,Iclarkrau,16.005557,-22.62171,western,876
86228,Sargas,17.621979999999994,-42.997824,western,876
86228,Girtab,17.621979999999994,-42.997824,western,876
85927,Shaula,17.560145000000002,-37.103821,western,876
80112,Alniyat,16.353143,-25.592796,western,876
80112,Alniyat I,16.353143,-25.592796,western,876
80112,Al Niyat,16.353143,-25.592796,western,876
81266,Alniyat II,16.598043,-28.216016,western,876
81266,Al Niyat,16.598043,-28.216016,western,876
85696,Lesath,17.512732,-37.295811,western,876
85696,Lesuth,17.512732,-37.295811,western,876
79374,Jabbah,16.199926,-19.460708,western,876
78727,Grafias,,,western,876
78727,Grassias,,,western,876
87073,Girtab,17.793078,-40.126997,western,876
87294,Vanant,17.83642,-40.090435,western,876
86670,Mula,17.708132,-39.029983,western,876
86670,Girtab,17.708132,-39.029983,western,876
82514,Xamidimura,16.864508999999998,-38.04738,western,876
82514,Tali al Shaulah I,16.864508999999998,-38.04738,western,876
82545,Pipirima,16.872263,-38.017536,western,876
82545,Tali al Shaulah II,16.872263,-38.017536,western,876
78265,Fang,15.980865,-26.114105,western,876
78265,Nur,15.980865,-26.114105,western,876
78104,Iklil,15.948077,-29.214073,western,876
78104,Iolil,15.948077,-29.214073,western,876
78933,Jabhat Acrabi I,16.113452,-20.669192,western,876
78990,Jabhat Acrabi II,16.123424,-20.868764,western,876
87261,Fuyue,17.830965,-37.043304,western,876
82396,Larawag,16.83608,-34.293232,western,876
77070,Unukalhai,15.737798000000002,6.425627,western,876
77070,Cor Serpentis,15.737798000000002,6.425627,western,876
77070,Unuk Al Hay,15.737798000000002,6.425627,western,876
92946,Alya,18.936995,4.203595,western,876
77233,Nasak Shamiya I,15.769793,15.421826,western,876
78072,Nasak Shamiya II,15.940882,15.661617,western,876
76276,Nasak Yamani I,15.580041,10.538867,western,876
77622,Nasak Yamani II,15.846935,4.47773,western,876
92037,Tweedledee and Tweedledum,18.759989,27.444077000000004,western,876
21421,Aldebaran,4.598677,16.509301,western,876
21421,Cor Tauri,4.598677,16.509301,western,876
21421,Parilicium,4.598677,16.509301,western,876
25428,Elnath,5.438198000000001,28.60745,western,876
25428,El Nath,5.438198000000001,28.60745,western,876
20889,Ain,4.476943,19.180431,western,876
20889,Oculus Boreus,4.476943,19.180431,western,876
17702,Alcyone,3.79141,24.105137,western,876
17489,Celaeno,3.746726,24.28947,western,876
17499,Electra,3.747927,24.113339,western,876
17531,Taygeta,3.75347,24.467278,western,876
17573,Maia,3.763779,24.367748,western,876
17579,Asterope,3.765132,24.554511,western,876
17579,Sterope I,3.765132,24.554511,western,876
17608,Merope,3.772104,23.948358,western,876
17847,Atlas,3.819373,24.053415,western,876
17851,Pleione,3.819782,24.136712,western,876
20205,Prima Hyadum,4.329889,15.627642000000002,western,876
20205,Hyadum I,4.329889,15.627642000000002,western,876
20455,Secunda Hyadum,4.382247,17.542514,western,876
20455,Hyadum II,4.382247,17.542514,western,876
25945,The Ruby Star,5.536875,18.594234,western,876
17588,Sterope II,3.767472,24.527898,western,876
20885,Hyadum III,4.476248,15.962181,western,876
20894,Chamukuy,4.477705,15.870883,western,876
20894,Hyadum IV,4.477705,15.870883,western,876
20635,Alkalbain III,4.422822,22.293874,western,876
20641,Alkalbain IV,4.423614,22.199998,western,876
20711,Alkalbain V,4.438461,22.813583,western,876
20250,Alkalbain I,4.339226999999998,27.350754,western,876
20430,Alkalbain II,4.376373,25.629314,western,876
26451,Tianguan,5.627413,21.142549,western,876
8796,Mothallah,1.884696,29.578829,western,876
8796,Caput Trianguli,1.884696,29.578829,western,876
10064,Mizan,2.1590580000000004,34.987297,western,876
82273,Atria,16.811076999999994,-69.027715,western,876
54061,Dubhe,11.062155,61.75103299999999,western,876
54061,Dubb,11.062155,61.75103299999999,western,876
54061,Ak,11.062155,61.75103299999999,western,876
54061,Dubh,11.062155,61.75103299999999,western,876
53910,Merak,11.030677,56.382427,western,876
53910,Mirak,11.030677,56.382427,western,876
58001,Phecda,11.897168,53.69476,western,876
58001,Phad,11.897168,53.69476,western,876
59774,Megrez,12.257086,57.032617,western,876
59774,Kaffa,12.257086,57.032617,western,876
62956,Alioth,12.900472,55.959821,western,876
65378,Mizar,13.398747,54.925362,western,876
67301,Alkaid,13.792354,49.313265,western,876
67301,Benetnasch,13.792354,49.313265,western,876
44127,Talitha,8.986828,48.041826,western,876
44127,Talita,8.986828,48.041826,western,876
44127,Dnoces,8.986828,48.041826,western,876
50372,Tania Borealis,10.284952,42.914365,western,876
50801,Tania Australis,10.372155,41.499516,western,876
55219,Alula Borealis,11.307983,33.094306,western,876
55203,Alula Australis,11.303118,31.528783,western,876
41704,Muscida,8.504431,60.718169,western,876
65477,Alcor,13.420413,54.987958,western,876
57939,Groombridge 1830,11.88282,37.718679,western,876
57939,Flying Star,11.88282,37.718679,western,876
57939,Runaway Star,11.88282,37.718679,western,876
57939,Argelander's Star,11.88282,37.718679,western,876
46471,Intercrus,9.477775,45.601483,western,876
53721,Chalawan,10.99112,40.430257,western,876
57399,Taiyangshou,11.767515,47.779406,western,876
57399,Al Kaphrah,11.767515,47.779406,western,876
57399,Alkafzah,11.767515,47.779406,western,876
14590,Althiba I,3.140241,6.723459,western,876
46977,Althiba VII,9.574703,69.830343,western,876
45493,Alhaud III,9.269808,54.021857,western,876
44901,Alhaud I,9.147863,51.604648,western,876
46733,Alhaud IV,9.525453,63.061861,western,876
46853,Alhaud V,9.547715,51.6773,western,876
44471,Alkaphrah,9.060427,47.156525,western,876
44471,Kafzatania,9.060427,47.156525,western,876
44471,Al Kaprah,9.060427,47.156525,western,876
42438,Althiba II,8.653257,65.020907,western,876
42527,Althiba III,8.67024,64.327936,western,876
44390,Althiba IV,9.04242,67.62961899999999,western,876
44857,Althiba V,9.139867,66.873235,western,876
45038,Althiba VI,9.173204,67.13401800000001,western,876
45075,Alhaud II,9.181941,63.513633,western,876
48319,Alhaud VI,9.849867,59.038735,western,876
48402,Alhaud VII,9.868433,54.06433199999999,western,876
54035,Lalande 21185,11.055632,35.96987700000001,western,876
11767,Polaris,2.52975,89.26410899999998,western,876
11767,Alrucaba,2.52975,89.26410899999998,western,876
11767,Cinosura,2.52975,89.26410899999998,western,876
11767,Tramontana,2.52975,89.26410899999998,western,876
11767,Yilduz,2.52975,89.26410899999998,western,876
11767,Mismar,2.52975,89.26410899999998,western,876
72607,Kochab,14.845104999999998,74.155505,western,876
75097,Pherkad,15.345482999999998,71.834016,western,876
75097,Pherkad Major,15.345482999999998,71.834016,western,876
74793,Pherkad Minor,15.284968,71.823901,western,876
85822,Yildun,17.536918,86.58646,western,876
85822,Vildiur,17.536918,86.58646,western,876
82080,Circitores,16.766159,82.037262,western,876
77055,Akfa Farkadain,15.734298999999998,77.794493,western,876
79822,Anwa Farkadain,16.291791,75.75533,western,876
39953,Regor,8.158876,-47.336588,western,876
39953,Suhail al Muhlif,8.158876,-47.336588,western,876
39953,Suhail,8.158876,-47.336588,western,876
45941,Markeb,9.368562,-55.010668,western,876
45941,Markab,9.368562,-55.010668,western,876
44816,Suhail,9.133268,-43.432589,western,876
44816,Al Suhail al Wazn,9.133268,-43.432589,western,876
42913,Alsephina,8.745059,-54.70882099999999,western,876
65474,Spica,13.419883,-11.161322,western,876
65474,Azimech,13.419883,-11.161322,western,876
57757,Zavijava,11.844922,1.764718,western,876
57757,Minelauva,11.844922,1.764718,western,876
61941,Porrima,12.694345,-1.449375,western,876
61941,Antevorta,12.694345,-1.449375,western,876
63608,Vindemiatrix,13.036278,10.95915,western,876
63608,Almuredin,13.036278,10.95915,western,876
60129,Zaniah,12.331766,-0.6668029999999999,western,876
69701,Syrma,14.266908,-6.000547,western,876
61941,Arich,12.694345,-1.449375,western,876
66249,Heze,13.578220000000002,-0.59582,western,876
63090,Minelauva,12.926725,3.39747,western,876
63090,Auva,12.926725,3.39747,western,876
69974,Khambaliya,14.318498000000002,-13.371095,western,876
69974,Kambalia,14.318498000000002,-13.371095,western,876
71957,Rijl al Awwa,14.717673,-5.658207,western,876
71957,Rigilawwa,14.717673,-5.658207,western,876
69427,Kang,14.214929,-10.273702,western,876
69427,Algafar I,14.214929,-10.273702,western,876
70755,Elgafar,14.470038,-2.227957,western,876
70755,Algafar II,14.470038,-2.227957,western,876
95771,Anser,19.478427,24.664905,western,876
