star,name,ra,dec,culture,total_culture_names
94779,距星,19.28504,53.368459,chinese_medieval,474
90156,距星,18.398507,58.800736,chinese_medieval,474
102487,距星,20.769441,-21.514032,chinese_medieval,474
104019,距星,21.073417000000006,-19.854991,chinese_medieval,474
104963,距星,21.260528,-20.651696,chinese_medieval,474
102485,距星,20.76826,-25.270898000000006,chinese_medieval,474
106278,距星,21.525982,-5.571172,chinese_medieval,474
106944,距星,21.65924,2.243558,chinese_medieval,474
106856,距星,21.642205,5.771742,chinese_medieval,474
106340,距星,21.537381,-33.944623,chinese_medieval,474
104521,距星,21.172361,10.131579,chinese_medieval,474
107348,距星,21.74186,17.350017,chinese_medieval,474
105881,距星,21.444452,-22.411332,chinese_medieval,474
110273,距星,22.336643,-7.8211020000000016,chinese_medieval,474
109973,距星,22.274045,-41.627225,chinese_medieval,474
109074,距星,22.096399,-0.319851,chinese_medieval,474
110960,距星,22.480531,-0.019972,chinese_medieval,474
108991,距星,22.079839,-0.906343,chinese_medieval,474
111710,距星,22.629273,-4.228056,chinese_medieval,474
110391,距星,22.35988,-21.59823,chinese_medieval,474
107354,距星,21.744092,25.645036,chinese_medieval,474
109410,距星,22.166457,33.178224,chinese_medieval,474
109176,距星,22.116847,25.345112,chinese_medieval,474
106551,距星,21.579596,38.534054,chinese_medieval,474
110991,距星,22.486183,58.415198,chinese_medieval,474
106032,距星,21.477662,70.560716,chinese_medieval,474
113963,距星,23.079348,15.205264,chinese_medieval,474
111169,距星,22.521515,50.282491,chinese_medieval,474
112935,距星,22.873353,9.835664,chinese_medieval,474
112029,距星,22.691033,10.831364,chinese_medieval,474
106723,距星,21.618008,-19.466011,chinese_medieval,474
114341,距星,23.157443,-21.17241,chinese_medieval,474
115102,距星,23.313733,-32.532027,chinese_medieval,474
2081,距星,0.4380560000000001,-42.305981,chinese_medieval,474
1067,距星,0.220598,15.183596,chinese_medieval,474
841,距星,0.172012,46.072272,chinese_medieval,474
813,距星,0.167278,11.145813,chinese_medieval,474
113889,距星,23.064615,3.820045,chinese_medieval,474
115738,距星,23.448876,1.255608,chinese_medieval,474
4577,距星,0.976766,-29.357449,chinese_medieval,474
3693,距星,0.788981,24.267178,chinese_medieval,474
746,距星,0.152887,59.14978000000001,chinese_medieval,474
5434,距星,1.158368,47.241792,chinese_medieval,474
3786,距星,0.811373,7.585078999999999,chinese_medieval,474
4147,距星,0.8834709999999999,-1.14426,chinese_medieval,474
8903,距星,1.910668,20.808035,chinese_medieval,474
9640,距星,2.064984,42.329725,chinese_medieval,474
7981,距星,1.7082700000000002,20.268504,chinese_medieval,474
10155,距星,2.177109,19.500338,chinese_medieval,474
6537,距星,1.40039,-8.183257000000001,chinese_medieval,474
9677,距星,2.074844,-29.296819,chinese_medieval,474
12719,距星,2.724198,27.707146,chinese_medieval,474
14576,距星,3.136148,40.955648,chinese_medieval,474
15863,距星,3.405378,49.86118,chinese_medieval,474
15900,距星,3.413554,9.02887,chinese_medieval,474
14135,距星,3.037992,4.089734,chinese_medieval,474
17499,距星,3.747927,24.113339,chinese_medieval,474
18532,距星,3.96423,40.010215,chinese_medieval,474
19205,距星,4.116795,29.001299,chinese_medieval,474
14838,距星,3.193822,19.726677,chinese_medieval,474
11345,距星,2.432501,-12.29048,chinese_medieval,474
18543,距星,3.967157,-13.508515,chinese_medieval,474
20889,距星,4.476943,19.180431,chinese_medieval,474
20635,距星,4.422822,22.293874,chinese_medieval,474
22565,距星,4.856239,18.839861,chinese_medieval,474
21881,距星,4.704084,22.956926,chinese_medieval,474
24608,距星,5.27815,45.997991,chinese_medieval,474
23416,距星,5.032815,43.823308,chinese_medieval,474
27483,距星,5.819567,39.181071,chinese_medieval,474
25984,距星,5.545465,32.192021999999994,chinese_medieval,474
24902,距星,5.337409,41.086212,chinese_medieval,474
24879,距星,5.333589,33.958054,chinese_medieval,474
21589,距星,4.635961,12.510838,chinese_medieval,474
19849,距星,4.254537,-7.652871,chinese_medieval,474
22549,距星,4.853434,5.605104,chinese_medieval,474
23362,距星,5.023772,-20.051918,chinese_medieval,474
21248,距星,4.55849,-29.766492,chinese_medieval,474
26176,距星,5.580344,9.489579,chinese_medieval,474
28716,距星,6.065329,20.138452,chinese_medieval,474
29696,距星,6.256304,29.498076,chinese_medieval,474
25930,距星,5.533445,-0.299092,chinese_medieval,474
26241,距星,5.5905510000000005,-5.9099010000000005,chinese_medieval,474
23875,距星,5.130829,-5.086446,chinese_medieval,474
24327,距星,5.220522,-12.941291,chinese_medieval,474
23685,距星,5.091018,-22.371032,chinese_medieval,474
25985,距星,5.545504,-17.822289,chinese_medieval,474
30343,距星,6.3826730000000005,22.513586,chinese_medieval,474
29038,距星,6.126201,14.768472,chinese_medieval,474
35550,距星,7.335383,21.98232,chinese_medieval,474
33018,距星,6.879816,33.961254,chinese_medieval,474
37826,距星,7.755277,28.026199,chinese_medieval,474
36760,距星,7.560134,15.826662,chinese_medieval,474
37279,距星,7.655033,5.224993,chinese_medieval,474
30419,距星,6.396135,4.592865,chinese_medieval,474
34769,距星,7.197739,-0.492764,chinese_medieval,474
28910,距星,6.10259,-14.935254,chinese_medieval,474
25859,距星,5.520209,-35.470519,chinese_medieval,474
27628,距星,5.849329,-35.768309,chinese_medieval,474
30277,距星,6.368564,-33.4364,chinese_medieval,474
33977,距星,7.050408999999998,-23.833291,chinese_medieval,474
41822,距星,8.526591999999999,18.09442,chinese_medieval,474
40843,距星,8.334406,27.217707,chinese_medieval,474
41307,距星,8.427676,-3.906424,chinese_medieval,474
37379,距星,7.673114,-15.26392,chinese_medieval,474
31685,距星,6.629353,-43.195934,chinese_medieval,474
42313,距星,8.627602,5.703782,chinese_medieval,474
46771,距星,9.532428,11.299827,chinese_medieval,474
46390,距星,9.45979,-8.658603,chinese_medieval,474
48437,距星,9.875121,-8.105030000000001,chinese_medieval,474
49669,距星,10.139532,11.967207,chinese_medieval,474
51056,距星,10.431895,33.79612,chinese_medieval,474
44816,距星,9.133268,-43.432589,chinese_medieval,474
48356,距星,9.85797,-14.846603,chinese_medieval,474
45902,距星,9.35822,-25.965439,chinese_medieval,474
53740,距星,10.996244,-18.298783,chinese_medieval,474
50191,距星,10.245607,-42.121942,chinese_medieval,474
59803,距星,12.263437,-17.541929,chinese_medieval,474
57613,距星,11.812524,-26.749777,chinese_medieval,474
57936,距星,11.881813,-33.908124,chinese_medieval,474
61789,距星,12.664594,-39.987302,chinese_medieval,474
55425,距星,11.350117,-54.491019,chinese_medieval,474
