star,name,ra,dec,culture,total_culture_names,color
40843,距星,8.334406,27.217707,chinese_medieval,474,#e36856
113963,距星,23.079348,15.205264000000001,chinese_medieval,474,#e36856
111169,距星,22.521515,50.282491,chinese_medieval,474,#e36856
112935,距星,22.873353,9.835664,chinese_medieval,474,#e36856
112029,距星,22.691032999999997,10.831364,chinese_medieval,474,#e36856
106723,距星,21.618008,-19.466010999999998,chinese_medieval,474,#e36856
114341,距星,23.157443,-21.17241,chinese_medieval,474,#e36856
115102,距星,23.313733,-32.532027,chinese_medieval,474,#e36856
2081,距星,0.4380560000000001,-42.305981,chinese_medieval,474,#e36856
1067,距星,0.220598,15.183596,chinese_medieval,474,#e36856
841,距星,0.172012,46.072272,chinese_medieval,474,#e36856
813,距星,0.167278,11.145813,chinese_medieval,474,#e36856
113889,距星,23.064615,3.820045,chinese_medieval,474,#e36856
115738,距星,23.448876000000002,1.255608,chinese_medieval,474,#e36856
4577,距星,0.976766,-29.357449,chinese_medieval,474,#e36856
3693,距星,0.788981,24.267178,chinese_medieval,474,#e36856
746,距星,0.152887,59.14978000000001,chinese_medieval,474,#e36856
5434,距星,1.158368,47.241792,chinese_medieval,474,#e36856
3786,距星,0.811373,7.585078999999999,chinese_medieval,474,#e36856
4147,距星,0.8834709999999999,-1.14426,chinese_medieval,474,#e36856
8903,距星,1.910668,20.808035,chinese_medieval,474,#e36856
9640,距星,2.064984,42.329725,chinese_medieval,474,#e36856
7981,距星,1.7082700000000002,20.268504,chinese_medieval,474,#e36856
10155,距星,2.177109,19.500338,chinese_medieval,474,#e36856
106032,距星,21.477662,70.560716,chinese_medieval,474,#e36856
110991,距星,22.486183,58.415198,chinese_medieval,474,#e36856
106551,距星,21.579596,38.534054,chinese_medieval,474,#e36856
104521,距星,21.172361,10.131578999999999,chinese_medieval,474,#e36856
94779,距星,19.28504,53.368458999999994,chinese_medieval,474,#e36856
90156,距星,18.398507000000002,58.800736,chinese_medieval,474,#e36856
102487,距星,20.769441,-21.514032,chinese_medieval,474,#e36856
104019,距星,21.073417000000006,-19.854991000000002,chinese_medieval,474,#e36856
104963,距星,21.260528,-20.651695999999998,chinese_medieval,474,#e36856
102485,距星,20.76826,-25.27089800000001,chinese_medieval,474,#e36856
106278,距星,21.525982,-5.571172,chinese_medieval,474,#e36856
106944,距星,21.65924,2.243558,chinese_medieval,474,#e36856
106856,距星,21.642205,5.771742,chinese_medieval,474,#e36856
106340,距星,21.537381,-33.944623,chinese_medieval,474,#e36856
107348,距星,21.74186,17.350017,chinese_medieval,474,#e36856
109176,距星,22.116847,25.345112,chinese_medieval,474,#e36856
105881,距星,21.444452,-22.411332,chinese_medieval,474,#e36856
110273,距星,22.336643,-7.8211020000000016,chinese_medieval,474,#e36856
109973,距星,22.274045,-41.627225,chinese_medieval,474,#e36856
109074,距星,22.096398999999998,-0.319851,chinese_medieval,474,#e36856
110960,距星,22.480531,-0.019972,chinese_medieval,474,#e36856
108991,距星,22.079839,-0.906343,chinese_medieval,474,#e36856
111710,距星,22.629273,-4.228056,chinese_medieval,474,#e36856
110391,距星,22.35988,-21.598229999999997,chinese_medieval,474,#e36856
107354,距星,21.744092000000002,25.645035999999998,chinese_medieval,474,#e36856
109410,距星,22.166457,33.178224,chinese_medieval,474,#e36856
6537,距星,1.40039,-8.183257000000001,chinese_medieval,474,#e36856
9677,距星,2.0748439999999997,-29.296819,chinese_medieval,474,#e36856
12719,距星,2.724198,27.707146,chinese_medieval,474,#e36856
33018,距星,6.879816,33.961254,chinese_medieval,474,#e36856
29696,距星,6.256304,29.498076,chinese_medieval,474,#e36856
25930,距星,5.5334449999999995,-0.299092,chinese_medieval,474,#e36856
26241,距星,5.5905510000000005,-5.9099010000000005,chinese_medieval,474,#e36856
23875,距星,5.130829,-5.086446,chinese_medieval,474,#e36856
24327,距星,5.220522,-12.941291,chinese_medieval,474,#e36856
23685,距星,5.091018,-22.371032,chinese_medieval,474,#e36856
25985,距星,5.545504,-17.822289,chinese_medieval,474,#e36856
30343,距星,6.3826730000000005,22.513586,chinese_medieval,474,#e36856
29038,距星,6.126201,14.768472000000001,chinese_medieval,474,#e36856
35550,距星,7.335383,21.98232,chinese_medieval,474,#e36856
37826,距星,7.755277,28.026199,chinese_medieval,474,#e36856
26176,距星,5.580344,9.489578999999999,chinese_medieval,474,#e36856
36760,距星,7.560134,15.826661999999999,chinese_medieval,474,#e36856
37279,距星,7.655033,5.224993,chinese_medieval,474,#e36856
30419,距星,6.396135,4.592865,chinese_medieval,474,#e36856
34769,距星,7.197739,-0.49276400000000004,chinese_medieval,474,#e36856
28910,距星,6.10259,-14.935254,chinese_medieval,474,#e36856
25859,距星,5.5202089999999995,-35.470519,chinese_medieval,474,#e36856
27628,距星,5.849329,-35.768309,chinese_medieval,474,#e36856
30277,距星,6.368564,-33.4364,chinese_medieval,474,#e36856
33977,距星,7.0504089999999975,-23.833291,chinese_medieval,474,#e36856
41822,距星,8.526591999999999,18.09442,chinese_medieval,474,#e36856
28716,距星,6.065329,20.138451999999997,chinese_medieval,474,#e36856
21248,距星,4.55849,-29.766492,chinese_medieval,474,#e36856
14576,距星,3.136148,40.955648,chinese_medieval,474,#e36856
20635,距星,4.422822,22.293874,chinese_medieval,474,#e36856
15863,距星,3.405378,49.86118,chinese_medieval,474,#e36856
15900,距星,3.413554,9.02887,chinese_medieval,474,#e36856
14135,距星,3.037992,4.089734,chinese_medieval,474,#e36856
17499,距星,3.747927,24.113339,chinese_medieval,474,#e36856
18532,距星,3.96423,40.010215,chinese_medieval,474,#e36856
19205,距星,4.116795,29.001299,chinese_medieval,474,#e36856
14838,距星,3.193822,19.726677,chinese_medieval,474,#e36856
11345,距星,2.432501,-12.29048,chinese_medieval,474,#e36856
18543,距星,3.967157,-13.508515,chinese_medieval,474,#e36856
20889,距星,4.476943,19.180431,chinese_medieval,474,#e36856
22565,距星,4.8562389999999995,18.839861,chinese_medieval,474,#e36856
23362,距星,5.023772,-20.051918,chinese_medieval,474,#e36856
21881,距星,4.704084,22.956926,chinese_medieval,474,#e36856
24608,距星,5.27815,45.997991,chinese_medieval,474,#e36856
23416,距星,5.032815,43.823308000000004,chinese_medieval,474,#e36856
27483,距星,5.819567,39.181071,chinese_medieval,474,#e36856
25984,距星,5.545465,32.192021999999994,chinese_medieval,474,#e36856
24902,距星,5.337409,41.086211999999996,chinese_medieval,474,#e36856
24879,距星,5.333589,33.958054,chinese_medieval,474,#e36856
21589,距星,4.635961,12.510838,chinese_medieval,474,#e36856
19849,距星,4.254537,-7.652871,chinese_medieval,474,#e36856
22549,距星,4.853434,5.605104,chinese_medieval,474,#e36856
68895,距星,14.106193,-26.682361,chinese_medieval,474,#e36856
32246,Mebsuta,6.732202,25.131124,romanian,230,#972549
30089,Red Rectangle,6.332838,-10.637414,romanian,230,#972549
60965,Algorab,12.497739,-16.515432,romanian,230,#972549
57632,Denebola,11.817663,14.57206,romanian,230,#972549
57757,Zavijava,11.844922,1.764718,romanian,230,#972549
58001,Phad,11.897167999999999,53.694759999999995,romanian,230,#972549
59199,Alchiba,12.140225,-24.728875,romanian,230,#972549
59774,Megrez,12.257086,57.032617,romanian,230,#972549
59803,Gienah,12.263437,-17.541929,romanian,230,#972549
60129,Zaniah,12.331766,-0.6668029999999999,romanian,230,#972549
60718,Acrux,12.443311,-63.09909200000001,romanian,230,#972549
61084,Gacrux,12.519428999999999,-57.113212,romanian,230,#972549
55219,Alula Borealis,11.307983,33.094306,romanian,230,#972549
61317,Chara,12.562411,41.357479999999995,romanian,230,#972549
61941,Porrima,12.694345,-1.449375,romanian,230,#972549
62434,Mimosa,12.795359,-59.688764,romanian,230,#972549
62956,Alioth,12.900472,55.959821,romanian,230,#972549
63125,Cor Caroli,12.933807,38.31838,romanian,230,#972549
63608,Vindemiatrix,13.036278,10.95915,romanian,230,#972549
65378,Mizar,13.398747,54.925362,romanian,230,#972549
65474,Spica,13.419882999999999,-11.161322,romanian,230,#972549
56211,Giausar,11.523407,69.331076,romanian,230,#972549
55203,Alula Australis,11.303118,31.528783,romanian,230,#972549
87585,Grumium,17.892134,56.872643000000004,romanian,230,#972549
48455,Rasalas,9.879398,26.006951,romanian,230,#972549
44066,Acubens,8.974784,11.857700999999999,romanian,230,#972549
44127,Talitha,8.986828,48.041826,romanian,230,#972549
44816,Suhail,9.133268,-43.432589,romanian,230,#972549
45238,Miaplacidus,9.220041,-69.717208,romanian,230,#972549
45556,Aspidiske,9.284838,-59.275229,romanian,230,#972549
46390,Alphard,9.45979,-8.658603,romanian,230,#972549
46750,Alterf,9.528675,22.967971,romanian,230,#972549
47508,Subra,9.685842999999998,9.892308,romanian,230,#972549
49669,Regulus,10.139532,11.967207,romanian,230,#972549
54879,Chertan,11.237335,15.429570000000002,romanian,230,#972549
50335,Adhafera,10.278171,23.417310999999998,romanian,230,#972549
50372,Tania Borealis,10.284952,42.914365000000004,romanian,230,#972549
50583,Algieba,10.332873,19.841489000000006,romanian,230,#972549
50801,Tania Australis,10.372155000000001,41.499516,romanian,230,#972549
53740,Alkes,10.996244,-18.298783,romanian,230,#972549
53910,Merak,11.030677,56.382427,romanian,230,#972549
54061,Dubhe,11.062155,61.75103299999999,romanian,230,#972549
54872,Zosma,11.235138000000001,20.523717,romanian,230,#972549
65477,The Little Bitch,13.420413,54.987958,romanian,230,#972549
67301,Alkaid,13.792354000000001,49.313265,romanian,230,#972549
67927,Muphrid,13.911411,18.397717,romanian,230,#972549
83608,Alrakis,17.088929,54.47004200000001,romanian,230,#972549
79593,Yed Prior,16.239094,-3.6943230000000002,romanian,230,#972549
79882,Yed Posterior,16.305358,-4.692511,romanian,230,#972549
80112,Al Niyat,16.353143,-25.592796,romanian,230,#972549
80463,Cujam,16.423598000000002,14.033270000000002,romanian,230,#972549
80763,Antares,16.490128,-26.432002,romanian,230,#972549
80816,Kornephoros,16.503667999999998,21.489613000000002,romanian,230,#972549
80883,Marfik,16.515229,1.9839229999999999,romanian,230,#972549
82273,Atria,16.811076999999994,-69.027715,romanian,230,#972549
84012,Sabik,17.172968,-15.724910000000001,romanian,230,#972549
68702,Hadar,14.063729,-60.373039,romanian,230,#972549
84345,Rasalgethi,17.244127,14.390332999999998,romanian,230,#972549
85670,Rastaban,17.507213,52.301387,romanian,230,#972549
85693,Maasym,17.512307999999994,26.110645,romanian,230,#972549
85696,Lesath,17.512732,-37.295811,romanian,230,#972549
85822,Yildun,17.536918,86.58646,romanian,230,#972549
85927,Shaula,17.560145000000002,-37.103821,romanian,230,#972549
86032,Rasalhague,17.582241,12.560035000000001,romanian,230,#972549
86228,Girtab,17.621979999999994,-42.997824,romanian,230,#972549
79043,Marsic,16.134591,17.046979999999998,romanian,230,#972549
78820,Acrab,16.09062,-19.805453,romanian,230,#972549
78401,Dschubba,16.005557,-22.62171,romanian,230,#972549
77070,Unukalhai,15.737798000000002,6.4256269999999995,romanian,230,#972549
68756,Thuban,14.073165,64.37585,romanian,230,#972549
68933,Menkent,14.111395000000002,-36.369954,romanian,230,#972549
69673,Arcturus,14.261029999999998,19.18241,romanian,230,#972549
69701,Syrma,14.266907999999999,-6.000547,romanian,230,#972549
70890,Proxima,14.495985000000001,-62.679485,romanian,230,#972549
71075,Seginus,14.534635999999999,38.308253,romanian,230,#972549
71683,Rigil Kent,14.660765,-60.833976,romanian,230,#972549
72105,Izar,14.749784,27.074222,romanian,230,#972549
72487,Merga,14.821852999999999,46.116205,romanian,230,#972549
72607,Kocab,14.845104999999998,74.155505,romanian,230,#972549
72622,Zubenelgenubi,14.847976999999998,-16.041778,romanian,230,#972549
73555,Nekkar,15.032435999999999,40.390566,romanian,230,#972549
74785,Zubeneschamali,15.283449,-9.382916999999999,romanian,230,#972549
75097,Pherkad,15.345482999999998,71.834016,romanian,230,#972549
75458,Edasich,15.415494,58.966065,romanian,230,#972549
75695,Nusakan,15.463818,29.105703000000002,romanian,230,#972549
76267,Alphekka,15.578128,26.714693,romanian,230,#972549
42911,Asellus Australis,8.74475,18.154309,romanian,230,#972549
42806,Asellus Borealis,8.721430999999999,21.468501,romanian,230,#972549
41704,Muscida,8.504431,60.718168999999996,romanian,230,#972549
17499,Electra,3.747927,24.113339,romanian,230,#972549
13847,Acamar,2.9710229999999997,-40.304672,romanian,230,#972549
14135,Menkar,3.037992,4.089734,romanian,230,#972549
14576,Algol,3.136148,40.955648,romanian,230,#972549
14838,Botein,3.193822,19.726677,romanian,230,#972549
15197,Zibal,3.263896,-8.81973,romanian,230,#972549
15863,Mirphak,3.405378,49.86118,romanian,230,#972549
17448,Atik,3.7386480000000004,32.288247999999996,romanian,230,#972549
17489,Celaeno,3.7467260000000002,24.28947,romanian,230,#972549
17531,Taygeta,3.7534699999999996,24.467278,romanian,230,#972549
19849,Keid,4.254537,-7.652871,romanian,230,#972549
17573,Maia,3.763779,24.367748000000002,romanian,230,#972549
17579,Asterope,3.765132,24.554510999999998,romanian,230,#972549
17608,Merope,3.772104,23.948358,romanian,230,#972549
17702,Alcyone,3.79141,24.105137,romanian,230,#972549
17847,Atlas,3.819373,24.053415,romanian,230,#972549
17851,Pleione,3.819782,24.136712,romanian,230,#972549
18543,Zaurak,3.967157,-13.508515,romanian,230,#972549
18614,Menkib,3.98275,35.791033,romanian,230,#972549
13701,Azha,2.940458,-8.898144,romanian,230,#972549
11767,The Sky's Votive Light,2.52975,89.26410899999998,romanian,230,#972549
10826,Mira,2.3224419999999997,-2.977643,romanian,230,#972549
9884,Hamal,2.119555,23.462423,romanian,230,#972549
677,Alpheratz,0.139791,29.090432,romanian,230,#972549
746,Caph,0.152887,59.14978000000001,romanian,230,#972549
1067,Algenib,0.220598,15.183596,romanian,230,#972549
2081,Ankaa,0.4380560000000001,-42.305981,romanian,230,#972549
3179,Shedir,0.6751159999999999,56.53733100000001,romanian,230,#972549
3419,Diphda,0.72649,-17.986604999999994,romanian,230,#972549
3829,Van Maanen 2,0.819416,5.38861,romanian,230,#972549
5447,Mirach,1.162194,35.620558,romanian,230,#972549
6411,Adhil,1.3723370000000001,45.528778,romanian,230,#972549
6686,Ruchbah,1.430216,60.235282999999995,romanian,230,#972549
7588,Achernar,1.628556,-57.236757,romanian,230,#972549
8645,Baten Kaitos,1.8576759999999999,-10.335038,romanian,230,#972549
8796,Mothallah,1.884696,29.578829,romanian,230,#972549
8832,Mesarthim,1.8921700000000001,19.293851999999998,romanian,230,#972549
8903,Sheratan,1.910668,20.808035,romanian,230,#972549
9487,Alrescha,2.0341169999999997,2.763759,romanian,230,#972549
9640,Almaak,2.064984,42.329725,romanian,230,#972549
19587,Beid,4.197761,-6.837581,romanian,230,#972549
20889,Ain,4.476943,19.180431,romanian,230,#972549
41037,Avior,8.375236,-59.509482999999996,romanian,230,#972549
35550,Wasat,7.335383,21.98232,romanian,230,#972549
30438,Canopus,6.399195,-52.69566,romanian,230,#972549
31681,Alhena,6.628528,16.399252,romanian,230,#972549
32349,Morning Star,6.7524809999999995,-16.716116,romanian,230,#972549
33579,Adhara,6.9770970000000005,-28.972084000000002,romanian,230,#972549
34045,Muliphein,7.062637,-15.633285999999998,romanian,230,#972549
34088,Mekbuda,7.068480999999999,20.570297,romanian,230,#972549
34444,Wezen,7.139857000000001,-26.3932,romanian,230,#972549
35488,Bernes 135,7.324517,-44.586467999999996,romanian,230,#972549
35904,Aludra,7.401584,-29.303103999999998,romanian,230,#972549
21421,The Bright Star of the Pig The Alarm Clock,4.5986769999999995,16.509301,romanian,230,#972549
36188,Gomeisa,7.452512,8.289315,romanian,230,#972549
36208,Luyten's Star,7.456805,5.225785,romanian,230,#972549
36850,Romulus,7.5766339999999985,31.888276,romanian,230,#972549
37279,Procyon,7.655033,5.224993,romanian,230,#972549
37826,Remus,7.755277,28.026199,romanian,230,#972549
39429,Naos,8.059737,-40.003147999999996,romanian,230,#972549
39953,Regor,8.158876,-47.336588,romanian,230,#972549
40167,Tegmine,8.203535,17.647771,romanian,230,#972549
30343,Tejat,6.3826730000000005,22.513586,romanian,230,#972549
30324,Mirzam,6.378329,-17.955918,romanian,230,#972549
30122,Furud,6.338553,-30.063367,romanian,230,#972549
29655,Propus,6.247961,22.506798999999997,romanian,230,#972549
23875,Cursa,5.130829,-5.086446,romanian,230,#972549
24186,Kapteyn's Star,5.1941690000000005,-45.018417,romanian,230,#972549
24436,Rigel,5.242298,-8.20164,romanian,230,#972549
24608,Capella,5.27815,45.997991,romanian,230,#972549
25336,Bellatrix,5.418851,6.349702,romanian,230,#972549
25428,Alnath,5.438198000000001,28.60745,romanian,230,#972549
25606,Nihal,5.470756,-20.759441,romanian,230,#972549
25930,Mintaka,5.5334449999999995,-0.299092,romanian,230,#972549
25985,Arneb,5.545504,-17.822289,romanian,230,#972549
26207,Meissa,5.5856330000000005,9.934158,romanian,230,#972549
26311,Alnilam,5.603559,-1.20192,romanian,230,#972549
26634,Phact,5.660817,-34.074108,romanian,230,#972549
26727,Alnitak,5.679313,-1.9425720000000002,romanian,230,#972549
27366,Saiph,5.795941,-9.669605,romanian,230,#972549
27628,Wazn,5.849329,-35.768309,romanian,230,#972549
27989,Betelgeuse,5.919529,7.407063000000001,romanian,230,#972549
28360,Menkalinan,5.9921489999999995,44.947433000000004,romanian,230,#972549
86742,Cebalrai,17.724543,4.567303,romanian,230,#972549
75411,Alkalurops,15.408180999999999,37.377167,romanian,230,#972549
87833,Etamin,17.943437,51.488895,romanian,230,#972549
109427,Biham,22.169995999999998,6.197865,romanian,230,#972549
104987,Kitalpha,21.263731,5.247845,romanian,230,#972549
105199,Alderamin,21.30963,62.585573,romanian,230,#972549
106032,Alfirk,21.477662,70.560716,romanian,230,#972549
106278,Sadalsuud,21.525982,-5.571172,romanian,230,#972549
106985,Nashira,21.668181,-16.662308,romanian,230,#972549
107136,Azelfafage,21.701573,51.189622,romanian,230,#972549
107259,The Garnet Star,21.725127,58.780046,romanian,230,#972549
107315,Enif,21.736432999999998,9.875011,romanian,230,#972549
107556,Deneb Algedi,21.784011,-16.127285999999998,romanian,230,#972549
108917,Kurhah,22.063135,64.627971,romanian,230,#972549
109074,Sadalmelik,22.096398999999998,-0.319851,romanian,230,#972549
109268,Alnair,22.137209,-46.960975,romanian,230,#972549
110003,Ancha,22.280565,-7.783289999999999,romanian,230,#972549
102488,Gienah,20.770178,33.970256,romanian,230,#972549
110395,Sadachbia,22.360938,-1.3873309999999999,romanian,230,#972549
110893,Kruger 60,22.466642,57.695875,romanian,230,#972549
111710,Situla,22.629273,-4.228056,romanian,230,#972549
112158,Matar,22.716704,30.221245,romanian,230,#972549
112247,Babcock's Star,22.735418,55.589226000000004,romanian,230,#972549
112748,Sadalbari,22.833385,24.601579,romanian,230,#972549
113136,Skat,22.910837,-15.820820000000001,romanian,230,#972549
113368,Fomalhaut,22.960838,-29.622235999999997,romanian,230,#972549
113881,Scheat,23.062901,28.082789000000002,romanian,230,#972549
113963,Markab,23.079348,15.205264000000001,romanian,230,#972549
116727,Errai,23.655820000000002,77.632276,romanian,230,#972549
87937,Barnard's Star,17.963472,4.693388,romanian,230,#972549
102618,Albali,20.794598,-9.495776,romanian,230,#972549
112029,Homan,22.691032999999997,10.831364,romanian,230,#972549
102098,Deneb,20.690532,45.280338,romanian,230,#972549
95347,Rukbat,19.398103,-40.61594,romanian,230,#972549
88635,Alnasl,18.096803,-30.424090999999997,romanian,230,#972549
101958,Sualocin,20.660635,15.912072,romanian,230,#972549
89931,Kaus Media,18.3499,-29.828103000000002,romanian,230,#972549
90185,Kaus Australis,18.402867999999998,-34.384615999999994,romanian,230,#972549
90496,Kaus Borealis,18.466179,-25.4217,romanian,230,#972549
91262,The Shepherd The Stars Queen,18.61564,38.783691999999995,romanian,230,#972549
92855,Nunki,18.92109,-26.296721999999995,romanian,230,#972549
92946,Alya,18.936995,4.203595,romanian,230,#972549
93194,Sulafat,18.982395,32.689557,romanian,230,#972549
93506,Ascella,19.043532,-29.880105,romanian,230,#972549
94376,Altais,19.209225,67.661541,romanian,230,#972549
95241,Arkab,19.377303,-44.458965,romanian,230,#972549
92420,Sheliak,18.834665,33.362667,romanian,230,#972549
95947,Albireo,19.512023000000006,27.959681,romanian,230,#972549
100027,Algedi,20.29413,-12.508212,romanian,230,#972549
101769,Rotanev,20.625816,14.595087,romanian,230,#972549
96295,Campbell's Star,19.579231,30.516371000000003,romanian,230,#972549
100751,Peacock,20.427459,-56.73509,romanian,230,#972549
100345,Dabih,20.350187,-14.781367000000001,romanian,230,#972549
100453,Sadr,20.370473,40.256679,romanian,230,#972549
98036,Alshain,19.921886999999998,6.406763,romanian,230,#972549
97649,Altair,19.846388,8.868322000000003,romanian,230,#972549
97278,Tarazed,19.770994,10.613261,romanian,230,#972549
96757,Sham,19.668275,18.01389,romanian,230,#972549
69427,The third Al-ghofer,14.214929000000001,-10.273702,arabic,224,#7d963a
110960,Second lucky star of the tents,22.480531,-0.019972,arabic,224,#7d963a
103045,Second One of swallower luck,20.877565,-8.983317999999997,arabic,224,#7d963a
104459,Third One of swallower luck,21.159902,-11.371692999999999,arabic,224,#7d963a
67301,Leader-daughter of the bier,13.792354000000001,49.313265,arabic,224,#7d963a
69974,The second Al-ghofer,14.318498000000002,-13.371095,arabic,224,#7d963a
106786,Second one of the Luck of lucks,21.629197,-7.854201,arabic,224,#7d963a
107382,Third one of the Luck of lucks,21.750071,-9.082428,arabic,224,#7d963a
108874,Second lucky star of the king,22.055234,-2.155363,arabic,224,#7d963a
69701,One of Al-ghofer's,14.266907999999999,-6.000547,arabic,224,#7d963a
111497,Third lucky star of the tents,22.589272,-0.117498,arabic,224,#7d963a
71683,Centaur foot,14.660765,-60.833976,arabic,224,#7d963a
71075,The shepherd,14.534635999999999,38.308253,arabic,224,#7d963a
69673,The Spear Thrower,14.261029999999998,19.18241,arabic,224,#7d963a
68933,shoulder of the centaur,14.111395000000002,-36.369954,arabic,224,#7d963a
68702,Hadar,14.063729,-60.373039,arabic,224,#7d963a
10064,The second companionable,2.1590580000000004,34.987297,arabic,224,#7d963a
67927,Single one of the lance-bearer,13.911411,18.397717,arabic,224,#7d963a
32362,Second one of the brand-mark,6.754824,12.895591,arabic,224,#7d963a
109268,The shining,22.137209,-46.960975,arabic,224,#7d963a
85829,The forth incantation,17.537767000000002,55.172957999999994,arabic,224,#7d963a
112051,Second lucky star of the rain,22.695947,29.307640999999997,arabic,224,#7d963a
93864,Third outgoing ostriches,19.11567,-27.670423,arabic,224,#7d963a
65474,The Undefended one,13.419882999999999,-11.161322,arabic,224,#7d963a
97165,Fourth one of the cavalry's,19.749574,45.13081,arabic,224,#7d963a
98032,First shrike,19.921026,-41.868288,arabic,224,#7d963a
98412,Second shrike,19.995604999999998,-35.276305,arabic,224,#7d963a
102281,Fourth one of the sitting's,20.724315,15.074581,arabic,224,#7d963a
102532,Third one of the sitting's,20.777639999999998,16.124295999999998,arabic,224,#7d963a
104732,Second one of the cavalry's,21.215607000000002,30.226915999999996,arabic,224,#7d963a
112440,Lucky star of the excellent one,22.775520999999998,23.565654000000002,arabic,224,#7d963a
97433,Third one of the andiron's,19.80285,70.26793,arabic,224,#7d963a
112447,Second lucky star of the high-minded man,22.778216,12.172888,arabic,224,#7d963a
115250,Second one of the anguish,23.343956,23.740337,arabic,224,#7d963a
115623,First one of the anguish,23.422992999999998,23.404101,arabic,224,#7d963a
83895,First wolf,17.146448,65.714683,arabic,224,#7d963a
80331,Second wolf,16.39986,61.514213,arabic,224,#7d963a
85805,First wolf paw,17.532745000000002,68.135024,arabic,224,#7d963a
86201,Second wolf paw,17.615859,68.75797,arabic,224,#7d963a
89937,Second one of the andiron's,18.350735999999998,72.732843,arabic,224,#7d963a
65477,Al-suha,13.420413,54.987958,arabic,224,#7d963a
44127,The third leap,8.986828,48.041826,arabic,224,#7d963a
65378,Embrace,13.398747,54.925362,arabic,224,#7d963a
39953,Sworn Suhayl,8.158876,-47.336588,arabic,224,#7d963a
46750,The glance of the lion,9.528675,22.967971,arabic,224,#7d963a
46390,The solitary one,9.45979,-8.658603,arabic,224,#7d963a
44816,Suhayl the weight,9.133268,-43.432589,arabic,224,#7d963a
89642,Incoming ostriches,18.293793,-36.761686,arabic,224,#7d963a
44066,The claw,8.974784,11.857700999999999,arabic,224,#7d963a
42911,Southern donkey,8.74475,18.154309,arabic,224,#7d963a
42806,Northern donkey,8.721430999999999,21.468501,arabic,224,#7d963a
41704,One of the antelopes,8.504431,60.718168999999996,arabic,224,#7d963a
39429,Suhayl hadar,8.059737,-40.003147999999996,arabic,224,#7d963a
63608,Vine-harvestress,13.036278,10.95915,arabic,224,#7d963a
37826,The twins posterior head,7.755277,28.026199,arabic,224,#7d963a
37279,The northern Shining one,7.655033,5.224993,arabic,224,#7d963a
36850,The twins forward head,7.5766339999999985,31.888276,arabic,224,#7d963a
36188,The announcer of the northern Shining one,7.452512,8.289315,arabic,224,#7d963a
35904,The maidenhood,7.401584,-29.303103999999998,arabic,224,#7d963a
35550,Middle of the sky,7.335383,21.98232,arabic,224,#7d963a
34444,The weight,7.139857000000001,-26.3932,arabic,224,#7d963a
34088,The pulled-in paw,7.068480999999999,20.570297,arabic,224,#7d963a
48455,Head of the lion,9.879398,26.006951,arabic,224,#7d963a
49669,Heart of the lion,10.139532,11.967207,arabic,224,#7d963a
50372,The northern one of the second leap,10.284952,42.914365000000004,arabic,224,#7d963a
50583,The forehead of the lion,10.332873,19.841489000000006,arabic,224,#7d963a
63125,The lion Liver,12.933807,38.31838,arabic,224,#7d963a
62956,The inlet,12.900472,55.959821,arabic,224,#7d963a
60965,The raven,12.497739,-16.515432,arabic,224,#7d963a
59803,The wing,12.263437,-17.541929,arabic,224,#7d963a
59774,The insertion-point of the Bear's tail,12.257086,57.032617,arabic,224,#7d963a
59199,The tent,12.140225,-24.728875,arabic,224,#7d963a
58001,The thigh,11.897167999999999,53.694759999999995,arabic,224,#7d963a
57757,Corner of the barker,11.844922,1.764718,arabic,224,#7d963a
57632,Tail of the lion,11.817663,14.57206,arabic,224,#7d963a
55219,The northern one of the first leap,11.307983,33.094306,arabic,224,#7d963a
55203,The southern one of the first leap,11.303118,31.528783,arabic,224,#7d963a
54879,Second Al-zubarah,11.237335,15.429570000000002,arabic,224,#7d963a
54872,One of Al-zubarah,11.235138000000001,20.523717,arabic,224,#7d963a
54061,The bear,11.062155,61.75103299999999,arabic,224,#7d963a
53910,The loins,11.030677,56.382427,arabic,224,#7d963a
53740,The cup,10.996244,-18.298783,arabic,224,#7d963a
50801,The southern one of the second leap,10.372155000000001,41.499516,arabic,224,#7d963a
92041,First outgoing ostriches,18.760939999999998,-26.990778000000002,arabic,224,#7d963a
102618,One of swallower luck,20.794598,-9.495776,arabic,224,#7d963a
89341,The wronged,18.229392,-21.058834,arabic,224,#7d963a
88635,Arrowhead,18.096803,-30.424090999999997,arabic,224,#7d963a
85693,The wrist of the kneeling one,17.512307999999994,26.110645,arabic,224,#7d963a
85696,The sting,17.512732,-37.295811,arabic,224,#7d963a
85822,Second one of the bier daughters,17.536918,86.58646,arabic,224,#7d963a
85927,The raised tail,17.560145000000002,-37.103821,arabic,224,#7d963a
86032,Head of the snake-charmer,17.582241,12.560035000000001,arabic,224,#7d963a
86742,Dog of the shepherd,17.724543,4.567303,arabic,224,#7d963a
87585,The third incantation,17.892134,56.872643000000004,arabic,224,#7d963a
87833,The first incantation,17.943437,51.488895,arabic,224,#7d963a
89931,The middle one of the bow,18.3499,-29.828103000000002,arabic,224,#7d963a
86782,The quarter,17.733103,53.801715,arabic,224,#7d963a
90185,The southern one of the bow,18.402867999999998,-34.384615999999994,arabic,224,#7d963a
90496,The northern one of the bow,18.466179,-25.4217,arabic,224,#7d963a
91262,The swooping eagle,18.61564,38.783691999999995,arabic,224,#7d963a
