num_pairs,star,name,ra,dec,culture,color
1,3677,гумно,0.7842319999999999,41.964834,macedonian,#bdb6a9
1,24951,јастреб,5.3442120000000015,46.963783,macedonian,#bdb6a9
1,85696,Kasarhowakoya,17.512732,-37.295811,lokono,#f6b8bb
1,26451,CheonGwan,5.627413,21.142549,korean,#2f8cae
1,113368,BukRakSaMuun,22.960838,-29.622235999999997,korean,#2f8cae
1,112447,TouGongRi,22.778216,12.172888,korean,#2f8cae
1,115250,iiGuung,23.343956,23.740337,korean,#2f8cae
1,108874,GaeOok,22.055234,-2.155363,korean,#2f8cae
1,60189,JangSaa,12.34268,-22.215901000000002,korean,#2f8cae
1,56480,GuunMuun,11.579355,-54.264091,korean,#2f8cae
1,63125,NangJaang,12.933807,38.31838,korean,#2f8cae
1,109937,NaeJeo,22.26616,37.748737,korean,#2f8cae
1,26634,Zaangiin,5.660817,-34.074108,korean,#2f8cae
1,3419,SaaGong,0.72649,-17.986604999999994,korean,#2f8cae
1,97649,Aagjuuk,19.846388,8.868322000000003,inuit,#b5a63f
1,12189,Miyaymiyay,2.6168099999999996,24.647222,kamilaroi,#773b76
1,73555,HyeonGwa,15.032435999999999,40.390566,korean,#2f8cae
1,57399,Saang,11.767515,47.779406,korean,#2f8cae
1,54539,TaeYaangSuu,11.161062,44.498487,korean,#2f8cae
1,87569,Eo,17.889853,-34.895125,korean,#2f8cae
1,87261,BuYeol,17.830965,-37.043304,korean,#2f8cae
1,99255,YuukGaap,20.148145,77.71141899999998,korean,#2f8cae
1,82545,ShinGuung,16.872263,-38.017536,korean,#2f8cae
1,30122,Zaa,6.338553,-30.063367,korean,#2f8cae
1,77840,iil,15.893532999999998,-25.327142000000002,korean,#2f8cae
1,78105,JongGwan,15.948193,-33.966134000000004,korean,#2f8cae
1,78384,Warrawilbaarru,16.002036,-38.396706,kamilaroi,#773b76
1,65109,MuraayMuyaay,13.343295999999999,-36.71229500000001,kamilaroi,#773b76
1,84969,Bandaarr,17.366531,-67.770668,kamilaroi,#773b76
1,37773,Wadhaagudjaaylwan,7.745519,-66.071933,kamilaroi,#773b76
1,32883,Wamba Wamba,6.85197,-47.326046999999996,kamilaroi,#773b76
1,8796,GuunNaamMun,1.884696,29.578829,korean,#2f8cae
1,22834,Old Dthillar and gunya,4.913273,7.779097,kamilaroi,#773b76
1,104385,Old Wiringin,21.146575,-76.212469,kamilaroi,#773b76
1,58307,Yarran,11.957198,-61.123431000000004,kamilaroi,#773b76
1,52730,Birringoloo,10.780024000000001,-69.209786,kamilaroi,#773b76
1,29711,Birraybirray,6.258243,-4.914719,kamilaroi,#773b76
1,83163,Gawaargay,16.995642,-18.248341,kamilaroi,#773b76
1,83163,Gawaargay,16.995642,-18.248341,kamilaroi,#773b76
1,65474,SuBoshi,13.419882999999999,-11.161322,japanese_moon_stations,#e8d668
1,106278,TomiteBoshi,21.525982,-5.571172,japanese_moon_stations,#e8d668
1,113963,HatsuiBoshi,23.079348,15.205264000000001,japanese_moon_stations,#e8d668
1,1067,NamameBoshi,0.220598,15.183596,japanese_moon_stations,#e8d668
1,91262,Kingulliq,18.61564,38.783691999999995,inuit,#b5a63f
1,67927,Sivulliik,13.911411,18.397717,inuit,#b5a63f
1,27989,Akkuttujuuk,5.919529,7.407063000000001,inuit,#b5a63f
1,63432,NaeJuu,12.998664999999999,66.597272,korean,#2f8cae
1,60998,Taeiil,12.501868,69.201123,korean,#2f8cae
1,113116,CheonHwangTaeJae,22.906789,84.346177,korean,#2f8cae
1,79374,GeonPae,16.199926,-19.460708,korean,#2f8cae
1,42516,JeokShii,8.66845,20.007788,korean,#2f8cae
1,5434,BuRo,1.158368,47.241792,korean,#2f8cae
1,12621,JeokShi,2.703739,42.777947999999995,korean,#2f8cae
1,65477,Bo,13.420413,54.987958,korean,#2f8cae
1,60172,AlZaa,12.339161,3.3125739999999997,korean,#2f8cae
1,61384,Cheoniil,12.578902000000001,70.02176999999999,korean,#2f8cae
1,86614,JuHaSa,17.698978,72.148843,korean,#2f8cae
1,87728,YeoSa,17.919762,72.005127,korean,#2f8cae
1,76470,CheonPouk,15.617070000000002,-28.135078999999998,korean,#2f8cae
1,74605,EumDeok,15.243926,67.346722,korean,#2f8cae
1,71075,ChoYo,14.534635999999999,38.308253,korean,#2f8cae
1,68933,DuunWaan,14.111395000000002,-36.369954,korean,#2f8cae
1,86032,Huu,17.582241,12.560035000000001,korean,#2f8cae
1,84345,JaeJwa,17.244127,14.390332999999998,korean,#2f8cae
1,88771,JongSeong,18.122495999999998,9.563847,korean,#2f8cae
1,86742,JongJeong,17.724543,4.567303,korean,#2f8cae
1,71860,GiJinJangGuun,14.698823,-47.3882,korean,#2f8cae
1,69673,DaeGaak,14.261029999999998,19.18241,korean,#2f8cae
1,65639,CheonMun,13.457545999999999,-15.973578,korean,#2f8cae
1,64238,JinHyeon,13.165830999999999,-5.53901,korean,#2f8cae
1,84514,GeoSaa,17.276857,-0.445297,korean,#2f8cae
1,90067,BaekTaak,18.380288,17.826616,korean,#2f8cae
1,93244,DoSaa,18.993710999999998,15.068298,korean,#2f8cae
1,80463,YeolSaa,16.423598000000002,14.033270000000002,korean,#2f8cae
1,61174,JwaHaal,12.534510000000001,-16.196007,korean,#2f8cae
1,59199,UuHaal,12.140225,-24.728875,korean,#2f8cae
1,60129,JwaJipBeop,12.331766,-0.6668029999999999,korean,#2f8cae
1,57757,UuJipBeop,11.844922,1.764718,korean,#2f8cae
1,64962,Pyeong,13.315358999999999,-23.171512,korean,#2f8cae
1,13147,Fornax,2.8181689999999997,-32.405898,western,#5bc4c7
